europe-west1-b,client-europe-west1-b,1.054,962_Mbits/sec
europe-west1-b,client-europe-west2-c,8.094,927_Mbits/sec
europe-west1-b,client-europe-west3-c,8.297,818_Mbits/sec
europe-west1-b,client-europe-west4-a,7.738,903_Mbits/sec
europe-west1-b,client-europe-west6-a,14.688,954_Mbits/sec
europe-west1-b,client-asia-east1-b,249.211,80.3_Mbits/sec
europe-west1-b,client-asia-east2-a,261.733,75.2_Mbits/sec
europe-west1-b,client-asia-northeast1-b,220.98,92.0_Mbits/sec
europe-west1-b,client-asia-northeast2-a,230.014,89.6_Mbits/sec
europe-west1-b,client-asia-northeast3-a,247.059,82.4_Mbits/sec
europe-west2-c,client-europe-west3-c,15.061,933_Mbits/sec
europe-west2-c,client-europe-west4-a,10.744,741_Mbits/sec
